,path,pos_x,pos_y,col,id
37,./train_tier_1/catalog.json,5120,44032,acc,665946
38,./train_tier_1/catalog.json,5120,45056,acc,665946
39,./train_tier_1/catalog.json,5120,46080,acc,665946
40,./train_tier_1/catalog.json,5120,47104,acc,665946
41,./train_tier_1/catalog.json,5120,48128,acc,665946
42,./train_tier_1/catalog.json,5120,49152,acc,665946
43,./train_tier_1/catalog.json,5120,50176,acc,665946
44,./train_tier_1/catalog.json,5120,51200,acc,665946
45,./train_tier_1/catalog.json,5120,52224,acc,665946
46,./train_tier_1/catalog.json,5120,53248,acc,665946
47,./train_tier_1/catalog.json,5120,54272,acc,665946
48,./train_tier_1/catalog.json,6144,40960,acc,665946
49,./train_tier_1/catalog.json,6144,41984,acc,665946
50,./train_tier_1/catalog.json,6144,43008,acc,665946
51,./train_tier_1/catalog.json,6144,44032,acc,665946
52,./train_tier_1/catalog.json,6144,45056,acc,665946
53,./train_tier_1/catalog.json,6144,46080,acc,665946
54,./train_tier_1/catalog.json,6144,47104,acc,665946
55,./train_tier_1/catalog.json,6144,48128,acc,665946
56,./train_tier_1/catalog.json,6144,49152,acc,665946
57,./train_tier_1/catalog.json,6144,50176,acc,665946
58,./train_tier_1/catalog.json,6144,51200,acc,665946
59,./train_tier_1/catalog.json,6144,52224,acc,665946
60,./train_tier_1/catalog.json,6144,53248,acc,665946
61,./train_tier_1/catalog.json,6144,54272,acc,665946
62,./train_tier_1/catalog.json,6144,55296,acc,665946
63,./train_tier_1/catalog.json,7168,39936,acc,665946
64,./train_tier_1/catalog.json,7168,40960,acc,665946
65,./train_tier_1/catalog.json,7168,41984,acc,665946
66,./train_tier_1/catalog.json,7168,43008,acc,665946
67,./train_tier_1/catalog.json,7168,44032,acc,665946
68,./train_tier_1/catalog.json,7168,45056,acc,665946
69,./train_tier_1/catalog.json,7168,46080,acc,665946
70,./train_tier_1/catalog.json,7168,47104,acc,665946
71,./train_tier_1/catalog.json,7168,48128,acc,665946
72,./train_tier_1/catalog.json,7168,49152,acc,665946
73,./train_tier_1/catalog.json,7168,50176,acc,665946
74,./train_tier_1/catalog.json,7168,51200,acc,665946
75,./train_tier_1/catalog.json,7168,52224,acc,665946
76,./train_tier_1/catalog.json,7168,53248,acc,665946
77,./train_tier_1/catalog.json,7168,54272,acc,665946
78,./train_tier_1/catalog.json,7168,55296,acc,665946
79,./train_tier_1/catalog.json,7168,56320,acc,665946
80,./train_tier_1/catalog.json,7168,57344,acc,665946
81,./train_tier_1/catalog.json,8192,38912,acc,665946
82,./train_tier_1/catalog.json,8192,39936,acc,665946
83,./train_tier_1/catalog.json,8192,40960,acc,665946
84,./train_tier_1/catalog.json,8192,41984,acc,665946
85,./train_tier_1/catalog.json,8192,43008,acc,665946
86,./train_tier_1/catalog.json,8192,44032,acc,665946
87,./train_tier_1/catalog.json,8192,45056,acc,665946
88,./train_tier_1/catalog.json,8192,46080,acc,665946
89,./train_tier_1/catalog.json,8192,47104,acc,665946
90,./train_tier_1/catalog.json,8192,48128,acc,665946
91,./train_tier_1/catalog.json,8192,49152,acc,665946
92,./train_tier_1/catalog.json,8192,50176,acc,665946
93,./train_tier_1/catalog.json,8192,51200,acc,665946
94,./train_tier_1/catalog.json,8192,52224,acc,665946
95,./train_tier_1/catalog.json,8192,53248,acc,665946
96,./train_tier_1/catalog.json,8192,54272,acc,665946
97,./train_tier_1/catalog.json,8192,55296,acc,665946
98,./train_tier_1/catalog.json,8192,56320,acc,665946
99,./train_tier_1/catalog.json,8192,57344,acc,665946
100,./train_tier_1/catalog.json,8192,58368,acc,665946
101,./train_tier_1/catalog.json,9216,38912,acc,665946
102,./train_tier_1/catalog.json,9216,39936,acc,665946
103,./train_tier_1/catalog.json,9216,40960,acc,665946
104,./train_tier_1/catalog.json,9216,41984,acc,665946
105,./train_tier_1/catalog.json,9216,43008,acc,665946
106,./train_tier_1/catalog.json,9216,44032,acc,665946
107,./train_tier_1/catalog.json,9216,45056,acc,665946
108,./train_tier_1/catalog.json,9216,46080,acc,665946
109,./train_tier_1/catalog.json,9216,47104,acc,665946
110,./train_tier_1/catalog.json,9216,48128,acc,665946
111,./train_tier_1/catalog.json,9216,49152,acc,665946
112,./train_tier_1/catalog.json,9216,50176,acc,665946
113,./train_tier_1/catalog.json,9216,51200,acc,665946
114,./train_tier_1/catalog.json,9216,52224,acc,665946
115,./train_tier_1/catalog.json,9216,53248,acc,665946
116,./train_tier_1/catalog.json,9216,54272,acc,665946
117,./train_tier_1/catalog.json,9216,55296,acc,665946
118,./train_tier_1/catalog.json,9216,56320,acc,665946
119,./train_tier_1/catalog.json,9216,57344,acc,665946
120,./train_tier_1/catalog.json,9216,58368,acc,665946
121,./train_tier_1/catalog.json,9216,59392,acc,665946
122,./train_tier_1/catalog.json,9216,60416,acc,665946
123,./train_tier_1/catalog.json,10240,37888,acc,665946
124,./train_tier_1/catalog.json,10240,38912,acc,665946
125,./train_tier_1/catalog.json,10240,39936,acc,665946
126,./train_tier_1/catalog.json,10240,40960,acc,665946
127,./train_tier_1/catalog.json,10240,41984,acc,665946
128,./train_tier_1/catalog.json,10240,43008,acc,665946
129,./train_tier_1/catalog.json,10240,44032,acc,665946
130,./train_tier_1/catalog.json,10240,45056,acc,665946
131,./train_tier_1/catalog.json,10240,46080,acc,665946
132,./train_tier_1/catalog.json,10240,47104,acc,665946
133,./train_tier_1/catalog.json,10240,48128,acc,665946
134,./train_tier_1/catalog.json,10240,49152,acc,665946
135,./train_tier_1/catalog.json,10240,50176,acc,665946
136,./train_tier_1/catalog.json,10240,51200,acc,665946
137,./train_tier_1/catalog.json,10240,52224,acc,665946
138,./train_tier_1/catalog.json,10240,53248,acc,665946
139,./train_tier_1/catalog.json,10240,54272,acc,665946
140,./train_tier_1/catalog.json,10240,55296,acc,665946
141,./train_tier_1/catalog.json,10240,56320,acc,665946
142,./train_tier_1/catalog.json,10240,57344,acc,665946
143,./train_tier_1/catalog.json,10240,58368,acc,665946
144,./train_tier_1/catalog.json,10240,59392,acc,665946
145,./train_tier_1/catalog.json,10240,60416,acc,665946
146,./train_tier_1/catalog.json,10240,61440,acc,665946
147,./train_tier_1/catalog.json,11264,36864,acc,665946
148,./train_tier_1/catalog.json,11264,37888,acc,665946
149,./train_tier_1/catalog.json,11264,38912,acc,665946
150,./train_tier_1/catalog.json,11264,39936,acc,665946
151,./train_tier_1/catalog.json,11264,40960,acc,665946
152,./train_tier_1/catalog.json,11264,41984,acc,665946
153,./train_tier_1/catalog.json,11264,43008,acc,665946
154,./train_tier_1/catalog.json,11264,44032,acc,665946
155,./train_tier_1/catalog.json,11264,45056,acc,665946
156,./train_tier_1/catalog.json,11264,46080,acc,665946
157,./train_tier_1/catalog.json,11264,47104,acc,665946
158,./train_tier_1/catalog.json,11264,48128,acc,665946
159,./train_tier_1/catalog.json,11264,49152,acc,665946
160,./train_tier_1/catalog.json,11264,50176,acc,665946
161,./train_tier_1/catalog.json,11264,51200,acc,665946
162,./train_tier_1/catalog.json,11264,52224,acc,665946
163,./train_tier_1/catalog.json,11264,53248,acc,665946
164,./train_tier_1/catalog.json,11264,54272,acc,665946
165,./train_tier_1/catalog.json,11264,55296,acc,665946
166,./train_tier_1/catalog.json,11264,56320,acc,665946
167,./train_tier_1/catalog.json,11264,57344,acc,665946
168,./train_tier_1/catalog.json,11264,58368,acc,665946
169,./train_tier_1/catalog.json,11264,59392,acc,665946
170,./train_tier_1/catalog.json,11264,60416,acc,665946
171,./train_tier_1/catalog.json,11264,61440,acc,665946
172,./train_tier_1/catalog.json,11264,62464,acc,665946
173,./train_tier_1/catalog.json,11264,63488,acc,665946
174,./train_tier_1/catalog.json,12288,36864,acc,665946
175,./train_tier_1/catalog.json,12288,37888,acc,665946
176,./train_tier_1/catalog.json,12288,38912,acc,665946
177,./train_tier_1/catalog.json,12288,39936,acc,665946
178,./train_tier_1/catalog.json,12288,40960,acc,665946
179,./train_tier_1/catalog.json,12288,41984,acc,665946
180,./train_tier_1/catalog.json,12288,43008,acc,665946
181,./train_tier_1/catalog.json,12288,44032,acc,665946
182,./train_tier_1/catalog.json,12288,45056,acc,665946
183,./train_tier_1/catalog.json,12288,46080,acc,665946
184,./train_tier_1/catalog.json,12288,47104,acc,665946
185,./train_tier_1/catalog.json,12288,48128,acc,665946
186,./train_tier_1/catalog.json,12288,49152,acc,665946
187,./train_tier_1/catalog.json,12288,50176,acc,665946
188,./train_tier_1/catalog.json,12288,51200,acc,665946
189,./train_tier_1/catalog.json,12288,52224,acc,665946
190,./train_tier_1/catalog.json,12288,53248,acc,665946
191,./train_tier_1/catalog.json,12288,54272,acc,665946
192,./train_tier_1/catalog.json,12288,55296,acc,665946
193,./train_tier_1/catalog.json,12288,56320,acc,665946
194,./train_tier_1/catalog.json,12288,57344,acc,665946
195,./train_tier_1/catalog.json,12288,58368,acc,665946
196,./train_tier_1/catalog.json,12288,59392,acc,665946
197,./train_tier_1/catalog.json,12288,60416,acc,665946
198,./train_tier_1/catalog.json,12288,61440,acc,665946
199,./train_tier_1/catalog.json,12288,62464,acc,665946
200,./train_tier_1/catalog.json,12288,63488,acc,665946
201,./train_tier_1/catalog.json,12288,64512,acc,665946
202,./train_tier_1/catalog.json,12288,65536,acc,665946
203,./train_tier_1/catalog.json,13312,35840,acc,665946
204,./train_tier_1/catalog.json,13312,36864,acc,665946
205,./train_tier_1/catalog.json,13312,37888,acc,665946
206,./train_tier_1/catalog.json,13312,38912,acc,665946
207,./train_tier_1/catalog.json,13312,39936,acc,665946
208,./train_tier_1/catalog.json,13312,40960,acc,665946
209,./train_tier_1/catalog.json,13312,41984,acc,665946
210,./train_tier_1/catalog.json,13312,43008,acc,665946
211,./train_tier_1/catalog.json,13312,44032,acc,665946
212,./train_tier_1/catalog.json,13312,45056,acc,665946
213,./train_tier_1/catalog.json,13312,46080,acc,665946
214,./train_tier_1/catalog.json,13312,47104,acc,665946
215,./train_tier_1/catalog.json,13312,48128,acc,665946
216,./train_tier_1/catalog.json,13312,49152,acc,665946
217,./train_tier_1/catalog.json,13312,50176,acc,665946
218,./train_tier_1/catalog.json,13312,51200,acc,665946
219,./train_tier_1/catalog.json,13312,52224,acc,665946
220,./train_tier_1/catalog.json,13312,53248,acc,665946
221,./train_tier_1/catalog.json,13312,54272,acc,665946
222,./train_tier_1/catalog.json,13312,55296,acc,665946
223,./train_tier_1/catalog.json,13312,56320,acc,665946
224,./train_tier_1/catalog.json,13312,57344,acc,665946
225,./train_tier_1/catalog.json,13312,58368,acc,665946
226,./train_tier_1/catalog.json,13312,59392,acc,665946
227,./train_tier_1/catalog.json,13312,60416,acc,665946
228,./train_tier_1/catalog.json,13312,61440,acc,665946
229,./train_tier_1/catalog.json,13312,62464,acc,665946
230,./train_tier_1/catalog.json,13312,63488,acc,665946
231,./train_tier_1/catalog.json,13312,64512,acc,665946
232,./train_tier_1/catalog.json,13312,65536,acc,665946
233,./train_tier_1/catalog.json,13312,66560,acc,665946
234,./train_tier_1/catalog.json,14336,34816,acc,665946
235,./train_tier_1/catalog.json,14336,35840,acc,665946
236,./train_tier_1/catalog.json,14336,36864,acc,665946
237,./train_tier_1/catalog.json,14336,37888,acc,665946
238,./train_tier_1/catalog.json,14336,38912,acc,665946
239,./train_tier_1/catalog.json,14336,39936,acc,665946
240,./train_tier_1/catalog.json,14336,40960,acc,665946
241,./train_tier_1/catalog.json,14336,41984,acc,665946
242,./train_tier_1/catalog.json,14336,43008,acc,665946
243,./train_tier_1/catalog.json,14336,44032,acc,665946
244,./train_tier_1/catalog.json,14336,45056,acc,665946
245,./train_tier_1/catalog.json,14336,46080,acc,665946
246,./train_tier_1/catalog.json,14336,47104,acc,665946
247,./train_tier_1/catalog.json,14336,48128,acc,665946
248,./train_tier_1/catalog.json,14336,49152,acc,665946
249,./train_tier_1/catalog.json,14336,50176,acc,665946
250,./train_tier_1/catalog.json,14336,51200,acc,665946
251,./train_tier_1/catalog.json,14336,52224,acc,665946
252,./train_tier_1/catalog.json,14336,53248,acc,665946
253,./train_tier_1/catalog.json,14336,54272,acc,665946
254,./train_tier_1/catalog.json,14336,55296,acc,665946
255,./train_tier_1/catalog.json,14336,56320,acc,665946
256,./train_tier_1/catalog.json,14336,57344,acc,665946
257,./train_tier_1/catalog.json,14336,58368,acc,665946
258,./train_tier_1/catalog.json,14336,59392,acc,665946
259,./train_tier_1/catalog.json,14336,60416,acc,665946
260,./train_tier_1/catalog.json,14336,61440,acc,665946
261,./train_tier_1/catalog.json,14336,62464,acc,665946
262,./train_tier_1/catalog.json,14336,63488,acc,665946
263,./train_tier_1/catalog.json,14336,64512,acc,665946
264,./train_tier_1/catalog.json,14336,65536,acc,665946
265,./train_tier_1/catalog.json,14336,66560,acc,665946
266,./train_tier_1/catalog.json,14336,67584,acc,665946
267,./train_tier_1/catalog.json,14336,68608,acc,665946
268,./train_tier_1/catalog.json,15360,34816,acc,665946
269,./train_tier_1/catalog.json,15360,35840,acc,665946
270,./train_tier_1/catalog.json,15360,36864,acc,665946
271,./train_tier_1/catalog.json,15360,37888,acc,665946
272,./train_tier_1/catalog.json,15360,38912,acc,665946
273,./train_tier_1/catalog.json,15360,39936,acc,665946
274,./train_tier_1/catalog.json,15360,40960,acc,665946
275,./train_tier_1/catalog.json,15360,41984,acc,665946
276,./train_tier_1/catalog.json,15360,43008,acc,665946
277,./train_tier_1/catalog.json,15360,44032,acc,665946
278,./train_tier_1/catalog.json,15360,45056,acc,665946
279,./train_tier_1/catalog.json,15360,46080,acc,665946
280,./train_tier_1/catalog.json,15360,47104,acc,665946
281,./train_tier_1/catalog.json,15360,48128,acc,665946
282,./train_tier_1/catalog.json,15360,49152,acc,665946
283,./train_tier_1/catalog.json,15360,50176,acc,665946
284,./train_tier_1/catalog.json,15360,51200,acc,665946
285,./train_tier_1/catalog.json,15360,52224,acc,665946
286,./train_tier_1/catalog.json,15360,53248,acc,665946
287,./train_tier_1/catalog.json,15360,54272,acc,665946
288,./train_tier_1/catalog.json,15360,55296,acc,665946
289,./train_tier_1/catalog.json,15360,56320,acc,665946
290,./train_tier_1/catalog.json,15360,57344,acc,665946
291,./train_tier_1/catalog.json,15360,58368,acc,665946
292,./train_tier_1/catalog.json,15360,59392,acc,665946
293,./train_tier_1/catalog.json,15360,60416,acc,665946
294,./train_tier_1/catalog.json,15360,61440,acc,665946
295,./train_tier_1/catalog.json,15360,62464,acc,665946
296,./train_tier_1/catalog.json,15360,63488,acc,665946
297,./train_tier_1/catalog.json,15360,64512,acc,665946
298,./train_tier_1/catalog.json,15360,65536,acc,665946
299,./train_tier_1/catalog.json,15360,66560,acc,665946
300,./train_tier_1/catalog.json,15360,67584,acc,665946
301,./train_tier_1/catalog.json,15360,68608,acc,665946
302,./train_tier_1/catalog.json,15360,69632,acc,665946
303,./train_tier_1/catalog.json,16384,33792,acc,665946
304,./train_tier_1/catalog.json,16384,34816,acc,665946
305,./train_tier_1/catalog.json,16384,35840,acc,665946
306,./train_tier_1/catalog.json,16384,36864,acc,665946
307,./train_tier_1/catalog.json,16384,37888,acc,665946
308,./train_tier_1/catalog.json,16384,38912,acc,665946
309,./train_tier_1/catalog.json,16384,39936,acc,665946
310,./train_tier_1/catalog.json,16384,40960,acc,665946
311,./train_tier_1/catalog.json,16384,41984,acc,665946
312,./train_tier_1/catalog.json,16384,43008,acc,665946
313,./train_tier_1/catalog.json,16384,44032,acc,665946
314,./train_tier_1/catalog.json,16384,45056,acc,665946
315,./train_tier_1/catalog.json,16384,46080,acc,665946
316,./train_tier_1/catalog.json,16384,47104,acc,665946
317,./train_tier_1/catalog.json,16384,48128,acc,665946
318,./train_tier_1/catalog.json,16384,49152,acc,665946
319,./train_tier_1/catalog.json,16384,50176,acc,665946
320,./train_tier_1/catalog.json,16384,51200,acc,665946
321,./train_tier_1/catalog.json,16384,52224,acc,665946
322,./train_tier_1/catalog.json,16384,53248,acc,665946
323,./train_tier_1/catalog.json,16384,54272,acc,665946
324,./train_tier_1/catalog.json,16384,55296,acc,665946
325,./train_tier_1/catalog.json,16384,56320,acc,665946
326,./train_tier_1/catalog.json,16384,57344,acc,665946
327,./train_tier_1/catalog.json,16384,58368,acc,665946
328,./train_tier_1/catalog.json,16384,59392,acc,665946
329,./train_tier_1/catalog.json,16384,60416,acc,665946
330,./train_tier_1/catalog.json,16384,61440,acc,665946
331,./train_tier_1/catalog.json,16384,62464,acc,665946
332,./train_tier_1/catalog.json,16384,63488,acc,665946
333,./train_tier_1/catalog.json,16384,64512,acc,665946
334,./train_tier_1/catalog.json,16384,65536,acc,665946
335,./train_tier_1/catalog.json,16384,66560,acc,665946
336,./train_tier_1/catalog.json,16384,67584,acc,665946
337,./train_tier_1/catalog.json,16384,68608,acc,665946
338,./train_tier_1/catalog.json,16384,69632,acc,665946
339,./train_tier_1/catalog.json,16384,70656,acc,665946
340,./train_tier_1/catalog.json,16384,71680,acc,665946
341,./train_tier_1/catalog.json,17408,32768,acc,665946
342,./train_tier_1/catalog.json,17408,33792,acc,665946
343,./train_tier_1/catalog.json,17408,34816,acc,665946
344,./train_tier_1/catalog.json,17408,35840,acc,665946
345,./train_tier_1/catalog.json,17408,36864,acc,665946
346,./train_tier_1/catalog.json,17408,37888,acc,665946
347,./train_tier_1/catalog.json,17408,38912,acc,665946
348,./train_tier_1/catalog.json,17408,39936,acc,665946
349,./train_tier_1/catalog.json,17408,40960,acc,665946
350,./train_tier_1/catalog.json,17408,41984,acc,665946
351,./train_tier_1/catalog.json,17408,43008,acc,665946
352,./train_tier_1/catalog.json,17408,44032,acc,665946
353,./train_tier_1/catalog.json,17408,45056,acc,665946
354,./train_tier_1/catalog.json,17408,46080,acc,665946
355,./train_tier_1/catalog.json,17408,47104,acc,665946
356,./train_tier_1/catalog.json,17408,48128,acc,665946
357,./train_tier_1/catalog.json,17408,49152,acc,665946
358,./train_tier_1/catalog.json,17408,50176,acc,665946
359,./train_tier_1/catalog.json,17408,51200,acc,665946
360,./train_tier_1/catalog.json,17408,52224,acc,665946
361,./train_tier_1/catalog.json,17408,53248,acc,665946
362,./train_tier_1/catalog.json,17408,54272,acc,665946
363,./train_tier_1/catalog.json,17408,55296,acc,665946
364,./train_tier_1/catalog.json,17408,56320,acc,665946
365,./train_tier_1/catalog.json,17408,57344,acc,665946
366,./train_tier_1/catalog.json,17408,58368,acc,665946
367,./train_tier_1/catalog.json,17408,59392,acc,665946
368,./train_tier_1/catalog.json,17408,60416,acc,665946
369,./train_tier_1/catalog.json,17408,61440,acc,665946
370,./train_tier_1/catalog.json,17408,62464,acc,665946
371,./train_tier_1/catalog.json,17408,63488,acc,665946
372,./train_tier_1/catalog.json,17408,64512,acc,665946
373,./train_tier_1/catalog.json,17408,65536,acc,665946
374,./train_tier_1/catalog.json,17408,66560,acc,665946
375,./train_tier_1/catalog.json,17408,67584,acc,665946
376,./train_tier_1/catalog.json,17408,68608,acc,665946
377,./train_tier_1/catalog.json,17408,69632,acc,665946
378,./train_tier_1/catalog.json,17408,70656,acc,665946
379,./train_tier_1/catalog.json,17408,71680,acc,665946
380,./train_tier_1/catalog.json,17408,72704,acc,665946
381,./train_tier_1/catalog.json,18432,32768,acc,665946
382,./train_tier_1/catalog.json,18432,33792,acc,665946
383,./train_tier_1/catalog.json,18432,34816,acc,665946
384,./train_tier_1/catalog.json,18432,35840,acc,665946
385,./train_tier_1/catalog.json,18432,36864,acc,665946
386,./train_tier_1/catalog.json,18432,37888,acc,665946
387,./train_tier_1/catalog.json,18432,38912,acc,665946
388,./train_tier_1/catalog.json,18432,39936,acc,665946
389,./train_tier_1/catalog.json,18432,40960,acc,665946
390,./train_tier_1/catalog.json,18432,41984,acc,665946
391,./train_tier_1/catalog.json,18432,43008,acc,665946
392,./train_tier_1/catalog.json,18432,44032,acc,665946
393,./train_tier_1/catalog.json,18432,45056,acc,665946
394,./train_tier_1/catalog.json,18432,46080,acc,665946
395,./train_tier_1/catalog.json,18432,47104,acc,665946
396,./train_tier_1/catalog.json,18432,48128,acc,665946
397,./train_tier_1/catalog.json,18432,49152,acc,665946
398,./train_tier_1/catalog.json,18432,50176,acc,665946
399,./train_tier_1/catalog.json,18432,51200,acc,665946
400,./train_tier_1/catalog.json,18432,52224,acc,665946
401,./train_tier_1/catalog.json,18432,53248,acc,665946
402,./train_tier_1/catalog.json,18432,54272,acc,665946
403,./train_tier_1/catalog.json,18432,55296,acc,665946
404,./train_tier_1/catalog.json,18432,56320,acc,665946
405,./train_tier_1/catalog.json,18432,57344,acc,665946
406,./train_tier_1/catalog.json,18432,58368,acc,665946
407,./train_tier_1/catalog.json,18432,59392,acc,665946
408,./train_tier_1/catalog.json,18432,60416,acc,665946
409,./train_tier_1/catalog.json,18432,61440,acc,665946
410,./train_tier_1/catalog.json,18432,62464,acc,665946
411,./train_tier_1/catalog.json,18432,63488,acc,665946
412,./train_tier_1/catalog.json,18432,64512,acc,665946
413,./train_tier_1/catalog.json,18432,65536,acc,665946
414,./train_tier_1/catalog.json,18432,66560,acc,665946
415,./train_tier_1/catalog.json,18432,67584,acc,665946
416,./train_tier_1/catalog.json,18432,68608,acc,665946
417,./train_tier_1/catalog.json,18432,69632,acc,665946
418,./train_tier_1/catalog.json,18432,70656,acc,665946
419,./train_tier_1/catalog.json,18432,71680,acc,665946
420,./train_tier_1/catalog.json,18432,72704,acc,665946
421,./train_tier_1/catalog.json,18432,73728,acc,665946
422,./train_tier_1/catalog.json,18432,74752,acc,665946
423,./train_tier_1/catalog.json,19456,31744,acc,665946
424,./train_tier_1/catalog.json,19456,32768,acc,665946
425,./train_tier_1/catalog.json,19456,33792,acc,665946
426,./train_tier_1/catalog.json,19456,34816,acc,665946
427,./train_tier_1/catalog.json,19456,35840,acc,665946
428,./train_tier_1/catalog.json,19456,36864,acc,665946
429,./train_tier_1/catalog.json,19456,37888,acc,665946
430,./train_tier_1/catalog.json,19456,38912,acc,665946
431,./train_tier_1/catalog.json,19456,39936,acc,665946
432,./train_tier_1/catalog.json,19456,40960,acc,665946
433,./train_tier_1/catalog.json,19456,41984,acc,665946
434,./train_tier_1/catalog.json,19456,43008,acc,665946
435,./train_tier_1/catalog.json,19456,44032,acc,665946
436,./train_tier_1/catalog.json,19456,45056,acc,665946
437,./train_tier_1/catalog.json,19456,46080,acc,665946
438,./train_tier_1/catalog.json,19456,47104,acc,665946
439,./train_tier_1/catalog.json,19456,48128,acc,665946
440,./train_tier_1/catalog.json,19456,49152,acc,665946
441,./train_tier_1/catalog.json,19456,50176,acc,665946
442,./train_tier_1/catalog.json,19456,51200,acc,665946
443,./train_tier_1/catalog.json,19456,52224,acc,665946
444,./train_tier_1/catalog.json,19456,53248,acc,665946
445,./train_tier_1/catalog.json,19456,54272,acc,665946
446,./train_tier_1/catalog.json,19456,55296,acc,665946
447,./train_tier_1/catalog.json,19456,56320,acc,665946
448,./train_tier_1/catalog.json,19456,57344,acc,665946
449,./train_tier_1/catalog.json,19456,58368,acc,665946
450,./train_tier_1/catalog.json,19456,59392,acc,665946
451,./train_tier_1/catalog.json,19456,60416,acc,665946
452,./train_tier_1/catalog.json,19456,61440,acc,665946
453,./train_tier_1/catalog.json,19456,62464,acc,665946
454,./train_tier_1/catalog.json,19456,63488,acc,665946
455,./train_tier_1/catalog.json,19456,64512,acc,665946
456,./train_tier_1/catalog.json,19456,65536,acc,665946
457,./train_tier_1/catalog.json,19456,66560,acc,665946
458,./train_tier_1/catalog.json,19456,67584,acc,665946
459,./train_tier_1/catalog.json,19456,68608,acc,665946
460,./train_tier_1/catalog.json,19456,69632,acc,665946
461,./train_tier_1/catalog.json,19456,70656,acc,665946
462,./train_tier_1/catalog.json,19456,71680,acc,665946
463,./train_tier_1/catalog.json,19456,72704,acc,665946
464,./train_tier_1/catalog.json,19456,73728,acc,665946
465,./train_tier_1/catalog.json,19456,74752,acc,665946
466,./train_tier_1/catalog.json,19456,75776,acc,665946
467,./train_tier_1/catalog.json,20480,30720,acc,665946
468,./train_tier_1/catalog.json,20480,31744,acc,665946
469,./train_tier_1/catalog.json,20480,32768,acc,665946
470,./train_tier_1/catalog.json,20480,33792,acc,665946
471,./train_tier_1/catalog.json,20480,34816,acc,665946
472,./train_tier_1/catalog.json,20480,35840,acc,665946
473,./train_tier_1/catalog.json,20480,36864,acc,665946
474,./train_tier_1/catalog.json,20480,37888,acc,665946
475,./train_tier_1/catalog.json,20480,38912,acc,665946
476,./train_tier_1/catalog.json,20480,39936,acc,665946
477,./train_tier_1/catalog.json,20480,40960,acc,665946
478,./train_tier_1/catalog.json,20480,41984,acc,665946
479,./train_tier_1/catalog.json,20480,43008,acc,665946
480,./train_tier_1/catalog.json,20480,44032,acc,665946
481,./train_tier_1/catalog.json,20480,45056,acc,665946
482,./train_tier_1/catalog.json,20480,46080,acc,665946
483,./train_tier_1/catalog.json,20480,47104,acc,665946
484,./train_tier_1/catalog.json,20480,48128,acc,665946
485,./train_tier_1/catalog.json,20480,49152,acc,665946
486,./train_tier_1/catalog.json,20480,50176,acc,665946
487,./train_tier_1/catalog.json,20480,51200,acc,665946
488,./train_tier_1/catalog.json,20480,52224,acc,665946
489,./train_tier_1/catalog.json,20480,53248,acc,665946
490,./train_tier_1/catalog.json,20480,54272,acc,665946
491,./train_tier_1/catalog.json,20480,55296,acc,665946
492,./train_tier_1/catalog.json,20480,56320,acc,665946
493,./train_tier_1/catalog.json,20480,57344,acc,665946
494,./train_tier_1/catalog.json,20480,58368,acc,665946
495,./train_tier_1/catalog.json,20480,59392,acc,665946
496,./train_tier_1/catalog.json,20480,60416,acc,665946
497,./train_tier_1/catalog.json,20480,61440,acc,665946
